provincename,cityName,confirmedCount,deadCount,dt
湖南,湘潭,10,0,2020-01-30
湖南,湘西自治州,5,0,2020-01-30
湖北,黄石,168,1,2020-01-30
湖南,张家界,1,0,2020-01-30
江西,南昌,67,0,2020-01-30
江西,九江,42,0,2020-01-30
江西,新余,28,0,2020-01-30
江西,赣州,27,0,2020-01-30
江西,宜春,26,0,2020-01-30
江西,抚州,15,0,2020-01-30
江西,上饶,12,0,2020-01-30
江西,萍乡,8,0,2020-01-30
江西,吉安,8,0,2020-01-30
湖北,宜昌,167,1,2020-01-30
江西,鹰潭,4,0,2020-01-30
江西,景德镇,3,0,2020-01-30
安徽,合肥,50,0,2020-01-30
安徽,阜阳,38,0,2020-01-30
安徽,亳州,20,0,2020-01-30
安徽,安庆,18,0,2020-01-30
安徽,蚌埠,15,0,2020-01-30
安徽,铜陵,14,0,2020-01-30
安徽,马鞍山,14,0,2020-01-30
安徽,芜湖,14,0,2020-01-30
湖北,武汉,3215,192,2020-01-31
湖北,黄冈,726,14,2020-01-31
湖北,咸宁,206,0,2020-01-31
江西,九江,43,0,2020-01-31
江西,新余,40,0,2020-01-31
江西,赣州,30,0,2020-01-31
江西,宜春,29,0,2020-01-31
江西,抚州,18,0,2020-01-31
江西,上饶,16,0,2020-01-31
江西,吉安,11,0,2020-01-31
江西,萍乡,9,0,2020-01-31
江西,鹰潭,4,0,2020-01-31
江西,景德镇,3,0,2020-01-31
湖北,十堰,177,0,2020-01-31
重庆,万州区,33,0,2020-01-31
重庆,云阳县,17,0,2020-01-31
重庆,开州区,16,0,2020-01-31
重庆,忠县,12,0,2020-01-31
重庆,江北区,12,0,2020-01-31
重庆,渝北区,11,0,2020-01-31
重庆,巫溪县,10,0,2020-01-31
重庆,两江新区,10,0,2020-01-31
重庆,长寿区,10,0,2020-01-31
重庆,垫江县,10,0,2020-01-31
湖北,仙桃,97,1,2020-01-31
重庆,石柱县,10,0,2020-01-31
重庆,九龙坡区,9,1,2020-01-31
重庆,合川区,8,0,2020-01-31
重庆,璧山区,8,0,2020-01-31
重庆,渝中区,7,0,2020-01-31
重庆,大渡口区,6,0,2020-01-31
重庆,巫山县,6,0,2020-01-31
重庆,奉节县,5,0,2020-01-31
重庆,綦江区,4,0,2020-01-31
重庆,大足区,4,0,2020-01-31
湖北,恩施,87,0,2020-01-31
重庆,丰都县,4,0,2020-01-31
重庆,江津区,3,0,2020-01-31
重庆,永川区,3,0,2020-01-31
重庆,南岸区,3,0,2020-01-31
重庆,铜梁区,2,0,2020-01-31
重庆,潼南区,2,0,2020-01-31
重庆,梁平区,2,0,2020-01-31
重庆,黔江区,2,0,2020-01-31
重庆,荣昌区,2,0,2020-01-31
重庆,沙坪坝区,2,0,2020-01-31
湖北,天门,82,7,2020-01-31
重庆,涪陵区,1,0,2020-01-31
重庆,巴南区,1,0,2020-01-31
重庆,城口县,1,0,2020-01-31
重庆,秀山县,1,0,2020-01-31
重庆,武隆区,1,0,2020-01-31
四川,成都,72,1,2020-01-31
四川,广安,16,0,2020-01-31
四川,南充,16,0,2020-01-31
四川,绵阳,12,0,2020-01-31
四川,内江,10,0,2020-01-31
湖北,潜江,27,1,2020-01-31
四川,达州,9,0,2020-01-31
四川,自贡,9,0,2020-01-31
四川,巴中,8,0,2020-01-31
四川,德阳,7,0,2020-01-31
四川,宜宾,7,0,2020-01-31
四川,攀枝花,7,0,2020-01-31
四川,遂宁,5,0,2020-01-31
四川,雅安,5,0,2020-01-31
四川,泸州,5,0,2020-01-31
四川,甘孜州,5,0,2020-01-31
湖北,神农架林区,7,0,2020-01-31
四川,凉山州,5,0,2020-01-31
四川,乐山,2,0,2020-01-31
四川,眉山,2,0,2020-01-31
四川,资阳,2,0,2020-01-31
四川,广元,2,0,2020-01-31
四川,阿坝州,1,0,2020-01-31
山东,威海,24,0,2020-01-31
山东,临沂,23,0,2020-01-31
山东,青岛,21,0,2020-01-31
山东,烟台,20,0,2020-01-31
浙江,温州,241,0,2020-01-31
山东,济南,18,0,2020-01-31
山东,德州,17,0,2020-01-31
山东,枣庄,11,0,2020-01-31
山东,日照,10,0,2020-01-31
山东,济宁,10,0,2020-01-31
山东,淄博,10,0,2020-01-31
山东,潍坊,9,0,2020-01-31
山东,滨州,9,0,2020-01-31
山东,菏泽,8,0,2020-01-31
山东,聊城,7,0,2020-01-31
浙江,杭州,98,0,2020-01-31
山东,泰安,5,0,2020-01-31
江苏,苏州,34,0,2020-01-31
江苏,南京,28,0,2020-01-31
江苏,徐州,23,0,2020-01-31
江苏,泰州,17,0,2020-01-31
江苏,常州,14,0,2020-01-31
江苏,连云港,13,0,2020-01-31
江苏,无锡,13,0,2020-01-31
江苏,扬州,13,0,2020-01-31
江苏,盐城,13,0,2020-01-31
浙江,台州,95,0,2020-01-31
江苏,南通,12,0,2020-01-31
江苏,淮安,12,0,2020-01-31
江苏,宿迁,8,0,2020-01-31
江苏,镇江,2,0,2020-01-31
江苏,待明确,0,0,2020-01-31
上海,外地来沪人员,68,1,2020-01-31
上海,浦东新区,27,0,2020-01-31
上海,静安区,8,0,2020-01-31
上海,闵行区,7,0,2020-01-31
上海,长宁区,6,0,2020-01-31
湖北,孝感,628,12,2020-01-31
浙江,宁波,55,0,2020-01-31
上海,徐汇区,5,0,2020-01-31
上海,虹口区,5,0,2020-01-31
上海,黄浦区,5,0,2020-01-31
上海,宝山区,5,0,2020-01-31
上海,奉贤区,5,0,2020-01-31
上海,松江区,3,0,2020-01-31
上海,青浦区,2,0,2020-01-31
上海,杨浦区,2,0,2020-01-31
上海,嘉定区,2,0,2020-01-31
上海,普陀区,2,0,2020-01-31
浙江,金华,34,0,2020-01-31
上海,金山区,1,0,2020-01-31
上海,未知地区,0,0,2020-01-31
北京,海淀区,27,0,2020-01-31
北京,朝阳区,24,0,2020-01-31
北京,大兴区,17,0,2020-01-31
北京,西城区,16,0,2020-01-31
北京,昌平区,12,0,2020-01-31
北京,通州区,12,0,2020-01-31
北京,外地来京人员,11,0,2020-01-31
北京,丰台区,11,0,2020-01-31
浙江,绍兴,24,0,2020-01-31
北京,东城区,3,0,2020-01-31
北京,石景山区,2,0,2020-01-31
北京,顺义区,2,0,2020-01-31
北京,门头沟区,1,0,2020-01-31
北京,怀柔区,1,0,2020-01-31
福建,福州,32,0,2020-01-31
福建,泉州,22,0,2020-01-31
福建,莆田,22,0,2020-01-31
福建,厦门,13,0,2020-01-31
福建,三明,10,0,2020-01-31
浙江,嘉兴,18,0,2020-01-31
福建,宁德,9,0,2020-01-31
福建,漳州,8,0,2020-01-31
福建,南平,3,0,2020-01-31
福建,龙岩,1,0,2020-01-31
广西,北海,23,0,2020-01-31
广西,桂林,21,0,2020-01-31
广西,南宁,16,0,2020-01-31
广西,柳州,12,0,2020-01-31
广西,防城港,8,0,2020-01-31
广西,河池,6,0,2020-01-31
浙江,衢州,13,0,2020-01-31
广西,梧州,5,0,2020-01-31
广西,玉林,5,0,2020-01-31
广西,百色,2,0,2020-01-31
广西,钦州,1,0,2020-01-31
广西,贺州,1,0,2020-01-31
河北,沧州,19,1,2020-01-31
河北,石家庄,12,0,2020-01-31
河北,保定,11,0,2020-01-31
河北,廊坊,11,0,2020-01-31
河北,邯郸,10,0,2020-01-31
浙江,丽水,8,0,2020-01-31
河北,邢台,10,0,2020-01-31
河北,唐山,8,0,2020-01-31
河北,张家口,8,0,2020-01-31
河北,衡水,4,0,2020-01-31
河北,承德,2,0,2020-01-31
河北,秦皇岛,1,0,2020-01-31
陕西,西安,32,0,2020-01-31
陕西,安康,13,0,2020-01-31
陕西,汉中,11,0,2020-01-31
陕西,延安,7,0,2020-01-31
浙江,舟山,7,0,2020-01-31
陕西,咸阳,6,0,2020-01-31
陕西,铜川,5,0,2020-01-31
陕西,渭南,5,0,2020-01-31
陕西,宝鸡,4,0,2020-01-31
陕西,商洛,2,0,2020-01-31
陕西,榆林,1,0,2020-01-31
陕西,韩城,1,0,2020-01-31
云南,昆明,25,0,2020-01-31
云南,西双版纳,12,0,2020-01-31
云南,丽江,6,0,2020-01-31
浙江,湖州,6,0,2020-01-31
云南,玉溪,6,0,2020-01-31
云南,保山,6,0,2020-01-31
云南,大理,6,0,2020-01-31
云南,昭通,6,0,2020-01-31
云南,曲靖,5,0,2020-01-31
云南,红河,4,0,2020-01-31
云南,普洱,4,0,2020-01-31
云南,德宏,3,0,2020-01-31
黑龙江,哈尔滨,25,0,2020-01-31
黑龙江,绥化,13,2,2020-01-31
广东,深圳,170,0,2020-01-31
黑龙江,佳木斯,11,0,2020-01-31
黑龙江,大庆,8,0,2020-01-31
黑龙江,牡丹江,6,0,2020-01-31
黑龙江,七台河,5,0,2020-01-31
黑龙江,鸡西,4,0,2020-01-31
黑龙江,齐齐哈尔,3,0,2020-01-31
黑龙江,双鸭山,2,0,2020-01-31
黑龙江,大兴安岭,2,0,2020-01-31
黑龙江,鹤岗,1,0,2020-01-31
辽宁,沈阳,13,0,2020-01-31
广东,广州,137,0,2020-01-31
辽宁,大连,8,0,2020-01-31
辽宁,锦州,7,0,2020-01-31
辽宁,盘锦,7,0,2020-01-31
辽宁,朝阳,6,0,2020-01-31
辽宁,丹东,5,0,2020-01-31
辽宁,葫芦岛,5,0,2020-01-31
辽宁,本溪,3,0,2020-01-31
辽宁,铁岭,2,0,2020-01-31
辽宁,营口,1,0,2020-01-31
辽宁,辽阳,1,0,2020-01-31
湖北,襄阳,347,0,2020-01-31
广东,珠海,38,0,2020-01-31
辽宁,鞍山,1,0,2020-01-31
辽宁,阜新,1,0,2020-01-31
海南,三亚,15,0,2020-01-31
海南,海口,11,0,2020-01-31
海南,万宁,8,0,2020-01-31
海南,儋州,6,0,2020-01-31
海南,琼海市,4,0,2020-01-31
海南,临高县,3,1,2020-01-31
海南,陵水县,3,0,2020-01-31
海南,澄迈县,2,1,2020-01-31
广东,佛山,38,0,2020-01-31
海南,东方市,1,0,2020-01-31
海南,琼中县,1,0,2020-01-31
海南,定安,1,0,2020-01-31
海南,昌江,1,0,2020-01-31
海南,乐东,1,0,2020-01-31
山西,晋中,11,0,2020-01-31
山西,运城,10,0,2020-01-31
山西,大同,6,0,2020-01-31
山西,吕梁,5,0,2020-01-31
山西,太原,4,0,2020-01-31
广东,东莞,21,0,2020-01-31
山西,长治,3,0,2020-01-31
山西,朔州,3,0,2020-01-31
山西,晋城,2,0,2020-01-31
山西,阳泉,1,0,2020-01-31
山西,临汾,1,0,2020-01-31
山西,忻州,1,0,2020-01-31
甘肃,兰州,20,0,2020-01-31
甘肃,陇南,3,0,2020-01-31
甘肃,天水市,3,0,2020-01-31
甘肃,临夏,2,0,2020-01-31
广东,惠州,20,0,2020-01-31
甘肃,定西,2,0,2020-01-31
甘肃,张掖,2,0,2020-01-31
甘肃,白银市,1,0,2020-01-31
甘肃,金昌市,1,0,2020-01-31
甘肃,平凉市,1,0,2020-01-31
天津,河北区,9,0,2020-01-31
天津,河东区,5,0,2020-01-31
天津,外地来津人员,4,0,2020-01-31
天津,河西区,3,0,2020-01-31
天津,和平区,3,0,2020-01-31
广东,中山,18,0,2020-01-31
天津,西青区,2,0,2020-01-31
天津,滨海新区,2,0,2020-01-31
天津,南开区,2,0,2020-01-31
天津,红桥区,2,0,2020-01-31
天津,宁河区,1,0,2020-01-31
天津,宝坻区,1,0,2020-01-31
贵州,六盘水,8,0,2020-01-31
贵州,黔南州,4,0,2020-01-31
贵州,贵阳,4,0,2020-01-31
贵州,遵义,4,0,2020-01-31
广东,汕头,14,0,2020-01-31
贵州,铜仁,3,0,2020-01-31
贵州,毕节,3,0,2020-01-31
贵州,黔东南州,2,0,2020-01-31
贵州,黔西南州,1,0,2020-01-31
宁夏,银川,15,0,2020-01-31
宁夏,吴忠,6,0,2020-01-31
宁夏,中卫,2,0,2020-01-31
宁夏,固原,2,0,2020-01-31
宁夏,宁东管委会,1,0,2020-01-31
内蒙古,包头,3,0,2020-01-31
广东,湛江,13,0,2020-01-31
内蒙古,鄂尔多斯,3,0,2020-01-31
内蒙古,呼和浩特,2,0,2020-01-31
内蒙古,锡林郭勒盟,2,0,2020-01-31
内蒙古,赤峰,2,0,2020-01-31
内蒙古,巴彦淖尔,2,0,2020-01-31
内蒙古,乌兰察布,2,0,2020-01-31
内蒙古,呼伦贝尔,1,0,2020-01-31
内蒙古,兴安盟,1,0,2020-01-31
内蒙古,通辽,1,0,2020-01-31
吉林,长春,7,0,2020-01-31
广东,阳江,10,0,2020-01-31
吉林,吉林,3,0,2020-01-31
吉林,松原,2,0,2020-01-31
吉林,延边,2,0,2020-01-31
吉林,四平市,1,0,2020-01-31
吉林,公主岭,1,0,2020-01-31
吉林,通化,1,0,2020-01-31
新疆,乌鲁木齐,8,0,2020-01-31
新疆,伊犁州,5,0,2020-01-31
新疆,吐鲁番,1,0,2020-01-31
新疆,胡杨河,1,0,2020-01-31
广东,肇庆,6,0,2020-01-31
新疆,石河子,1,0,2020-01-31
新疆,阿克苏,1,0,2020-01-31
青海,西宁,8,0,2020-01-31
广东,清远,6,0,2020-01-31
湖北,随州,304,1,2020-01-31
广东,揭阳,6,0,2020-01-31
广东,梅州,5,0,2020-01-31
广东,韶关,4,0,2020-01-31
广东,汕尾,4,0,2020-01-31
广东,茂名,3,0,2020-01-31
广东,江门,3,0,2020-01-31
广东,潮州,3,0,2020-01-31
广东,河源,1,0,2020-01-31
河南,信阳,70,0,2020-01-31
河南,南阳,66,2,2020-01-31
湖北,荆州,287,4,2020-01-31
河南,郑州,56,0,2020-01-31
河南,驻马店,40,0,2020-01-31
河南,周口,38,0,2020-01-31
河南,商丘,29,0,2020-01-31
河南,安阳市,24,0,2020-01-31
河南,新乡,21,0,2020-01-31
河南,漯河市,14,0,2020-01-31
河南,许昌,12,0,2020-01-31
河南,平顶山,11,0,2020-01-31
河南,开封,8,0,2020-01-31
湖北,宜昌,276,1,2020-01-31
河南,三门峡,7,0,2020-01-31
河南,永城,7,0,2020-01-31
河南,鹤壁,6,0,2020-01-31
河南,洛阳,5,0,2020-01-31
河南,濮阳,3,0,2020-01-31
河南,焦作,2,0,2020-01-31
河南,长垣县,2,0,2020-01-31
河南,滑县,1,0,2020-01-31
湖南,长沙,86,0,2020-01-31
湖南,岳阳,45,0,2020-01-31
湖北,荆门,251,5,2020-01-31
湖南,邵阳,41,0,2020-01-31
湖南,常德,39,0,2020-01-31
湖南,怀化,28,0,2020-01-31
湖南,娄底,26,0,2020-01-31
湖南,衡阳,26,0,2020-01-31
湖南,益阳,24,0,2020-01-31
湖南,株洲,22,0,2020-01-31
湖南,永州,18,0,2020-01-31
湖南,湘潭,13,0,2020-01-31
湖南,郴州,13,0,2020-01-31
湖北,鄂州,227,9,2020-01-31
湖南,湘西自治州,6,0,2020-01-31
湖南,张家界,2,0,2020-01-31
安徽,合肥,59,0,2020-01-31
安徽,阜阳,47,0,2020-01-31
安徽,安庆,31,0,2020-01-31
安徽,亳州,25,0,2020-01-31
安徽,马鞍山,22,0,2020-01-31
安徽,蚌埠,16,0,2020-01-31
安徽,铜陵,16,0,2020-01-31
安徽,芜湖,15,0,2020-01-31
湖北,黄石,209,2,2020-01-31
安徽,六安,13,0,2020-01-31
安徽,宿州,12,0,2020-01-31
安徽,黄山,9,0,2020-01-31
安徽,淮南,6,0,2020-01-31
安徽,宿松,6,0,2020-01-31
安徽,滁州,6,0,2020-01-31
安徽,淮北,6,0,2020-01-31
安徽,池州,4,0,2020-01-31
安徽,宣城,4,0,2020-01-31
江西,南昌,83,0,2020-01-31
湖北,武汉,4109,224,2020-02-01
湖北,黄冈,1002,15,2020-02-01
湖北,咸宁,246,0,2020-02-01
安徽,宣城,4,0,2020-02-01
江西,南昌,89,0,2020-02-01
江西,九江,55,0,2020-02-01
江西,新余,43,0,2020-02-01
江西,赣州,34,0,2020-02-01
江西,宜春,31,0,2020-02-01
江西,抚州,24,0,2020-02-01
江西,上饶,19,0,2020-02-01
江西,萍乡,15,0,2020-02-01
江西,吉安,12,0,2020-02-01
湖北,十堰,212,0,2020-02-01
江西,鹰潭,8,0,2020-02-01
江西,景德镇,3,0,2020-02-01
重庆,万州区,39,0,2020-02-01
重庆,云阳县,18,0,2020-02-01
重庆,开州区,16,0,2020-02-01
重庆,江北区,13,0,2020-02-01
重庆,渝北区,12,0,2020-02-01
重庆,忠县,12,0,2020-02-01
重庆,两江新区,12,0,2020-02-01
重庆,九龙坡区,11,1,2020-02-01
湖北,仙桃,140,3,2020-02-01
重庆,垫江县,11,0,2020-02-01
重庆,巫溪县,11,0,2020-02-01
重庆,长寿区,10,0,2020-02-01
重庆,石柱县,10,0,2020-02-01
重庆,渝中区,9,0,2020-02-01
重庆,合川区,8,0,2020-02-01
重庆,璧山区,8,0,2020-02-01
重庆,奉节县,8,0,2020-02-01
重庆,大渡口区,6,0,2020-02-01
重庆,巫山县,6,0,2020-02-01
湖北,恩施州,105,0,2020-02-01
重庆,丰都县,5,0,2020-02-01
重庆,綦江区,4,0,2020-02-01
重庆,大足区,4,0,2020-02-01
重庆,铜梁区,4,0,2020-02-01
重庆,南岸区,4,0,2020-02-01
重庆,江津区,3,0,2020-02-01
重庆,永川区,3,0,2020-02-01
重庆,潼南区,2,0,2020-02-01
重庆,梁平区,2,0,2020-02-01
重庆,黔江区,2,0,2020-02-01
湖北,天门,99,7,2020-02-01
重庆,荣昌区,2,0,2020-02-01
重庆,沙坪坝区,2,0,2020-02-01
重庆,涪陵区,1,0,2020-02-01
重庆,巴南区,1,0,2020-02-01
重庆,城口县,1,0,2020-02-01
重庆,秀山县,1,0,2020-02-01
重庆,武隆区,1,0,2020-02-01
江苏,苏州,38,0,2020-02-01
江苏,南京,35,0,2020-02-01
江苏,徐州,30,0,2020-02-01
湖北,潜江,35,1,2020-02-01
江苏,无锡,19,0,2020-02-01
江苏,南通,17,0,2020-02-01
江苏,泰州,17,0,2020-02-01
江苏,常州,15,0,2020-02-01
江苏,盐城,15,0,2020-02-01
江苏,连云港,13,0,2020-02-01
江苏,扬州,13,0,2020-02-01
江苏,淮安,13,0,2020-02-01
江苏,宿迁,8,0,2020-02-01
江苏,镇江,3,0,2020-02-01
湖北,神农架林区,7,0,2020-02-01
四川,成都,73,1,2020-02-01
四川,南充,23,0,2020-02-01
四川,广安,20,0,2020-02-01
四川,绵阳,14,0,2020-02-01
四川,内江,11,0,2020-02-01
四川,德阳,10,0,2020-02-01
四川,达州,9,0,2020-02-01
四川,自贡,9,0,2020-02-01
四川,攀枝花,9,0,2020-02-01
四川,巴中,8,0,2020-02-01
湖北,未知地区,0,0,2020-02-01
四川,宜宾,7,0,2020-02-01
四川,泸州,6,0,2020-02-01
四川,遂宁,5,0,2020-02-01
四川,雅安,5,0,2020-02-01
四川,甘孜州,5,0,2020-02-01
四川,凉山州,5,0,2020-02-01
四川,广元,5,0,2020-02-01
四川,乐山,2,0,2020-02-01
四川,眉山,2,0,2020-02-01
四川,资阳,2,0,2020-02-01
浙江,温州,265,0,2020-02-01
四川,阿坝州,1,0,2020-02-01
山东,威海,24,0,2020-02-01
山东,临沂,24,0,2020-02-01
山东,青岛,22,0,2020-02-01
山东,烟台,20,0,2020-02-01
山东,济南,19,0,2020-02-01
山东,德州,19,0,2020-02-01
山东,济宁,14,0,2020-02-01
山东,枣庄,14,0,2020-02-01
山东,淄博,12,0,2020-02-01
浙江,杭州,110,0,2020-02-01
山东,日照,11,0,2020-02-01
山东,潍坊,10,0,2020-02-01
山东,滨州,10,0,2020-02-01
山东,聊城,9,0,2020-02-01
山东,泰安,9,0,2020-02-01
山东,菏泽,8,0,2020-02-01
山东,未知地区,0,0,2020-02-01
上海,外地来沪人员,74,1,2020-02-01
上海,浦东新区,32,0,2020-02-01
上海,静安区,9,0,2020-02-01
湖北,孝感,749,14,2020-02-01
浙江,台州,100,0,2020-02-01
上海,宝山区,8,0,2020-02-01
上海,长宁区,7,0,2020-02-01
上海,徐汇区,7,0,2020-02-01
上海,闵行区,7,0,2020-02-01
上海,松江区,7,0,2020-02-01
上海,虹口区,5,0,2020-02-01
上海,黄浦区,5,0,2020-02-01
上海,奉贤区,5,0,2020-02-01
上海,普陀区,3,0,2020-02-01
上海,青浦区,2,0,2020-02-01
浙江,宁波,66,0,2020-02-01
上海,杨浦区,2,0,2020-02-01
上海,嘉定区,2,0,2020-02-01
上海,金山区,1,0,2020-02-01
上海,崇明区,1,0,2020-02-01
上海,未知地区,0,0,2020-02-01
北京,海淀区,39,0,2020-02-01
北京,朝阳区,28,0,2020-02-01
北京,大兴区,20,0,2020-02-01
北京,西城区,17,0,2020-02-01
北京,丰台区,16,0,2020-02-01
浙江,金华,34,0,2020-02-01
北京,通州区,13,0,2020-02-01
北京,昌平区,12,0,2020-02-01
北京,外地来京人员,11,0,2020-02-01
北京,石景山区,3,0,2020-02-01
北京,东城区,3,0,2020-02-01
北京,顺义区,2,0,2020-02-01
北京,房山区,2,0,2020-02-01
北京,门头沟区,1,0,2020-02-01
北京,怀柔区,1,0,2020-02-01
福建,福州,39,0,2020-02-01
浙江,绍兴,27,0,2020-02-01
福建,莆田,25,0,2020-02-01
福建,泉州,24,0,2020-02-01
福建,厦门,17,0,2020-02-01
福建,漳州,11,0,2020-02-01
福建,三明,10,0,2020-02-01
福建,宁德,9,0,2020-02-01
福建,南平,8,0,2020-02-01
福建,龙岩,1,0,2020-02-01
广西,北海,23,0,2020-02-01
广西,桂林,23,0,2020-02-01
浙江,嘉兴,19,0,2020-02-01
广西,南宁,16,0,2020-02-01
广西,柳州,12,0,2020-02-01
广西,防城港,8,0,2020-02-01
广西,玉林,7,0,2020-02-01
广西,河池,6,0,2020-02-01
广西,梧州,5,0,2020-02-01
广西,贵港,4,0,2020-02-01
广西,贺州,3,0,2020-02-01
广西,百色,2,0,2020-02-01
广西,钦州,2,0,2020-02-01
浙江,丽水,14,0,2020-02-01
河北,沧州,19,1,2020-02-01
河北,石家庄,13,0,2020-02-01
河北,保定,13,0,2020-02-01
河北,廊坊,11,0,2020-02-01
河北,邯郸,11,0,2020-02-01
河北,唐山,11,0,2020-02-01
河北,邢台,10,0,2020-02-01
河北,张家口,9,0,2020-02-01
河北,衡水,4,0,2020-02-01
河北,承德,2,0,2020-02-01
浙江,衢州,13,0,2020-02-01
河北,秦皇岛,1,0,2020-02-01
陕西,西安,39,0,2020-02-01
陕西,安康,14,0,2020-02-01
陕西,汉中,13,0,2020-02-01
陕西,咸阳,8,0,2020-02-01
陕西,延安,7,0,2020-02-01
陕西,宝鸡,6,0,2020-02-01
陕西,铜川,5,0,2020-02-01
陕西,渭南,5,0,2020-02-01
陕西,商洛,2,0,2020-02-01
浙江,舟山,7,0,2020-02-01
陕西,榆林,1,0,2020-02-01
陕西,韩城,1,0,2020-02-01
黑龙江,哈尔滨,34,0,2020-02-01
黑龙江,绥化,14,2,2020-02-01
黑龙江,佳木斯,11,0,2020-02-01
黑龙江,大庆,8,0,2020-02-01
黑龙江,牡丹江,7,0,2020-02-01
黑龙江,七台河,6,0,2020-02-01
黑龙江,双鸭山,4,0,2020-02-01
黑龙江,鸡西,4,0,2020-02-01
浙江,湖州,6,0,2020-02-01
黑龙江,齐齐哈尔,3,0,2020-02-01
黑龙江,大兴安岭,2,0,2020-02-01
黑龙江,鹤岗,1,0,2020-02-01
黑龙江,黑河,1,0,2020-02-01
黑龙江,未明确,0,0,2020-02-01
云南,昆明,30,0,2020-02-01
云南,西双版纳,12,0,2020-02-01
云南,保山,8,0,2020-02-01
云南,玉溪,7,0,2020-02-01
云南,丽江,6,0,2020-02-01
广东,深圳,196,0,2020-02-01
云南,大理,6,0,2020-02-01
云南,昭通,6,0,2020-02-01
云南,曲靖,5,0,2020-02-01
云南,红河,5,0,2020-02-01
云南,普洱,4,0,2020-02-01
云南,德宏,3,0,2020-02-01
云南,临沧,1,0,2020-02-01
辽宁,沈阳,12,0,2020-02-01
辽宁,大连,10,0,2020-02-01
辽宁,盘锦,7,0,2020-02-01
湖北,襄阳,441,0,2020-02-01
广东,广州,175,0,2020-02-01
辽宁,锦州,7,0,2020-02-01
辽宁,朝阳,6,0,2020-02-01
辽宁,丹东,6,0,2020-02-01
辽宁,葫芦岛,5,0,2020-02-01
辽宁,本溪,3,0,2020-02-01
辽宁,铁岭,3,0,2020-02-01
辽宁,阜新,2,0,2020-02-01
辽宁,营口,1,0,2020-02-01
辽宁,辽阳,1,0,2020-02-01
辽宁,鞍山,1,0,2020-02-01
广东,珠海,41,0,2020-02-01
海南,三亚,17,0,2020-02-01
海南,海口,11,0,2020-02-01
海南,万宁,8,0,2020-02-01
海南,儋州,6,0,2020-02-01
海南,陵水,5,0,2020-02-01
海南,琼海,5,0,2020-02-01
海南,临高,4,0,2020-02-01
海南,澄迈,2,1,2020-02-01
海南,东方,1,0,2020-02-01
海南,琼中,1,0,2020-02-01
广东,佛山,39,0,2020-02-01
海南,定安,1,0,2020-02-01
海南,昌江,1,0,2020-02-01
海南,乐东,1,0,2020-02-01
山西,晋中,13,0,2020-02-01
山西,运城,10,0,2020-02-01
山西,大同,8,0,2020-02-01
山西,太原,6,0,2020-02-01
山西,吕梁,5,0,2020-02-01
山西,长治,3,0,2020-02-01
山西,朔州,3,0,2020-02-01
广东,东莞,27,0,2020-02-01
山西,晋城,3,0,2020-02-01
山西,忻州,3,0,2020-02-01
山西,阳泉,1,0,2020-02-01
山西,临汾,1,0,2020-02-01
天津,河北区,9,0,2020-02-01
天津,河东区,8,0,2020-02-01
天津,和平区,4,0,2020-02-01
天津,外地来津人员,4,0,2020-02-01
天津,宝坻区,4,0,2020-02-01
天津,河西区,3,0,2020-02-01
广东,惠州,23,0,2020-02-01
天津,东丽区,3,0,2020-02-01
天津,滨海新区,2,0,2020-02-01
天津,南开区,2,0,2020-02-01
天津,西青区,2,0,2020-02-01
天津,红桥区,2,0,2020-02-01
天津,宁河区,2,0,2020-02-01
甘肃,兰州,23,0,2020-02-01
甘肃,陇南,3,0,2020-02-01
甘肃,天水,3,0,2020-02-01
甘肃,定西,3,0,2020-02-01
广东,中山,21,0,2020-02-01
甘肃,临夏,2,0,2020-02-01
甘肃,张掖,2,0,2020-02-01
甘肃,白银,1,0,2020-02-01
甘肃,金昌,1,0,2020-02-01
甘肃,平凉,1,0,2020-02-01
甘肃,甘南,1,0,2020-02-01
贵州,六盘水,8,0,2020-02-01
贵州,贵阳,6,0,2020-02-01
贵州,黔南州,5,0,2020-02-01
贵州,遵义,5,0,2020-02-01
广东,湛江,14,0,2020-02-01
贵州,黔东南州,4,0,2020-02-01
贵州,毕节,4,0,2020-02-01
贵州,铜仁,3,0,2020-02-01
贵州,安顺,2,0,2020-02-01
贵州,黔西南州,1,0,2020-02-01
宁夏,银川,16,0,2020-02-01
宁夏,吴忠,7,0,2020-02-01
宁夏,中卫,2,0,2020-02-01
宁夏,固原,2,0,2020-02-01
宁夏,宁东管委会,1,0,2020-02-01
广东,汕头,14,0,2020-02-01
吉林,长春,13,0,2020-02-01
吉林,吉林,3,0,2020-02-01
吉林,松原,2,0,2020-02-01
吉林,延边,2,0,2020-02-01
吉林,四平市,1,0,2020-02-01
吉林,公主岭,1,0,2020-02-01
吉林,通化,1,0,2020-02-01
内蒙古,鄂尔多斯,5,0,2020-02-01
内蒙古,包头,3,0,2020-02-01
内蒙古,巴彦淖尔,3,0,2020-02-01
广东,阳江,10,0,2020-02-01
内蒙古,呼和浩特,2,0,2020-02-01
内蒙古,呼伦贝尔,2,0,2020-02-01
内蒙古,锡林郭勒盟,2,0,2020-02-01
内蒙古,赤峰,2,0,2020-02-01
内蒙古,乌兰察布,2,0,2020-02-01
内蒙古,兴安盟,1,0,2020-02-01
内蒙古,通辽,1,0,2020-02-01
新疆,乌鲁木齐,8,0,2020-02-01
新疆,伊犁州,5,0,2020-02-01
